id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
0akhTJ	met-c-838	Acetoacetate || id:met-c-838	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.00448507262045709	0.00554990344878385	0.421830918078991
0akhTJ	met-c-839	Acetate || id:met-c-839	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	6.83075019186358e-05	0.00496894393186987	0.98907217138401
0akhTJ	met-c-840	Alanine || id:met-c-840	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.00631958541439066	0.00515824899006004	0.224748676301687
0akhTJ	met-c-841	Albumin || id:met-c-841	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	0.00316189049397002	0.0063028773562715	0.61752830603386
0akhTJ	met-c-842	Apolipoprotein A-I || id:met-c-842	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.00341500992231343	0.00656021336348682	0.604361555532324
0akhTJ	met-c-843	Apolipoprotein B || id:met-c-843	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.00673108529947471	0.00530286363770485	0.208650544774766
0akhTJ	met-c-844	Ratio of bisallylic groups to double bonds || id:met-c-844	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	0.000624633954382001	0.00648380041350818	0.923535791303589
0akhTJ	met-c-845	Ratio of bisallylic groups to total fatty acids || id:met-c-845	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.00215855984769498	0.00657380517481015	0.743650188300096
0akhTJ	met-c-846	3-hydroxybutyrate || id:met-c-846	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.00252953712553164	0.00525750305074679	0.631969408229824
0akhTJ	met-c-847	Average number of methylene groups per double bond || id:met-c-847	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	0.00461281248834606	0.00647588709291162	0.478712333269443
0akhTJ	met-c-848	Average number of methylene groups in a fatty acid chain || id:met-c-848	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	0.00536820138948923	0.00568737357323489	0.348572329610844
0akhTJ	met-c-849	Citrate || id:met-c-849	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	-0.0124341091552102	0.00536072101424277	0.0233794259489469
