id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
0akhTJ	met-c-838	Acetoacetate || id:met-c-838	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	MR Egger	70	0.361271806821599	0.252430408330208	0.156960324505279
0akhTJ	met-c-838	Acetoacetate || id:met-c-838	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted median	70	0.140972654216392	0.0937121487268992	0.132500105045307
0akhTJ	met-c-838	Acetoacetate || id:met-c-838	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Inverse variance weighted (multiplicative random effects)	70	0.164017300826671	0.0642051545304289	0.0106315533361585
0akhTJ	met-c-838	Acetoacetate || id:met-c-838	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted mode	70	0.102928038618341	0.162616990594501	0.528860044558122
0akhTJ	met-c-839	Acetate || id:met-c-839	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	MR Egger	70	0.0032776034373277	0.225683896231893	0.988455269674198
0akhTJ	met-c-839	Acetate || id:met-c-839	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted median	70	-0.0675881663912904	0.0816605879021955	0.407856389467444
0akhTJ	met-c-839	Acetate || id:met-c-839	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Inverse variance weighted (multiplicative random effects)	70	0.00627734721314112	0.0571700953481424	0.912567009654047
0akhTJ	met-c-839	Acetate || id:met-c-839	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted mode	70	-0.117055124378468	0.175257271353714	0.506422513900002
0akhTJ	met-c-840	Alanine || id:met-c-840	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	MR Egger	70	0.237051922847609	0.2342483631609	0.315140549970853
0akhTJ	met-c-840	Alanine || id:met-c-840	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted median	70	0.0726921799294176	0.0889941155824512	0.414031259619096
0akhTJ	met-c-840	Alanine || id:met-c-840	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Inverse variance weighted (multiplicative random effects)	70	-0.0404239484425895	0.0600244157482621	0.500655690401401
0akhTJ	met-c-840	Alanine || id:met-c-840	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted mode	70	0.186483022527843	0.158740810914964	0.244127343361532
0akhTJ	met-c-841	Albumin || id:met-c-841	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	MR Egger	70	-0.204613050820605	0.286675588682887	0.477828023078596
0akhTJ	met-c-841	Albumin || id:met-c-841	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted median	70	-0.137709563852365	0.102451897891841	0.178903530229562
0akhTJ	met-c-841	Albumin || id:met-c-841	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Inverse variance weighted (multiplicative random effects)	70	-0.0655539608784524	0.0727030889458002	0.367233899282099
0akhTJ	met-c-841	Albumin || id:met-c-841	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted mode	70	-0.12356766928301	0.157596100954918	0.435677668060138
0akhTJ	met-c-842	Apolipoprotein A-I || id:met-c-842	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	MR Egger	70	0.11514420194072	0.298171663399714	0.700578269654715
0akhTJ	met-c-842	Apolipoprotein A-I || id:met-c-842	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted median	70	-0.00853758018608479	0.0983462235150398	0.930821370678161
0akhTJ	met-c-842	Apolipoprotein A-I || id:met-c-842	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Inverse variance weighted (multiplicative random effects)	70	-0.0349424088757078	0.0756270922350759	0.64405579180086
0akhTJ	met-c-842	Apolipoprotein A-I || id:met-c-842	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	Weighted mode	70	0.091472424127494	0.19098667273106	0.63349095006341
0akhTJ	met-c-843	Apolipoprotein B || id:met-c-843	whr.giant-ukbb.meta-analysis.males.23May2018.txt_pulit_snps.txt	MR Egger	70	0.502185014096059	0.241201455034194	0.041106944083198
